age,XOM-GOM-31_CDF,XOM-GOM-40_CDF,XOM-GOM-43_CDF,XOM-GOM-44_CDF,XOM-GOM-31_KDE,XOM-GOM-40_KDE,XOM-GOM-43_KDE,XOM-GOM-44_KDE
1555.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,4.56080304937e-05,9.34356499949e-05,0.000178509765147,5.23286594518e-06
1556.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,4.85790502949e-05,8.7515486089e-05,0.000174730753807,4.65555836984e-06
1557.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,5.16880899307e-05,8.18554165425e-05,0.000170817980489,4.13563059943e-06
1558.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,5.49326127015e-05,7.64563703999e-05,0.000166779204973,3.66822232051e-06
1559.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,5.83096000302e-05,7.13182387546e-05,0.000162623218711,3.24879344846e-06
1560.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,6.18155206916e-05,6.6439952211e-05,0.000158359731531,2.87311515342e-06
1561.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,6.54463055041e-05,6.18195621517e-05,0.000153999254714,2.53725981892e-06
1562.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,6.9197327845e-05,5.74543248213e-05,0.000149552981737,2.23759015622e-06
1563.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,7.30633903042e-05,5.33407872718e-05,0.000145032667937,1.97074768419e-06
1564.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,7.70387177466e-05,4.94748742484e-05,0.000140450510314,1.73364077101e-06
1565.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,8.11169569935e-05,4.58519751388e-05,0.000135819028665,1.52343241968e-06
1566.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,8.52911832777e-05,4.24670301617e-05,0.000131150949152,1.33752796501e-06
1567.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,8.9553913555e-05,3.93146150237e-05,0.000126459091366,1.17356283533e-06
1568.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,9.38971266873e-05,3.63890233351e-05,0.000121756259858,1.02939051808e-06
1569.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,9.8312290433e-05,3.36843461352e-05,0.000117055141008,9.0307085475e-07
1570.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000102790395104,3.1194547944e-05,0.000112368206019,7.92858777599e-07
1571.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000107321993664,2.89135388189e-05,0.000107707620734,6.97193587998e-07
1572.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000111897247962,2.68352419612e-05,0.000103085162838,6.14688864708e-07
1573.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000116505980711,2.49536564787e-05,9.85121469271e-05,5.44123079513e-07
1574.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000121137732739,2.32629149729e-05,9.39993578071e-05,4.84430987642e-07
1575.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000125781824963,2.17573356767e-05,8.95569922835e-05,4.34695851312e-07
1576.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000130427424465,2.04314689269e-05,8.51946095912e-05,3.94142546446e-07
1577.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000135063613959,1.92801378063e-05,8.09210905199e-05,3.62131595165e-07
1578.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000139679463921,1.82984728412e-05,7.67446051913e-05,3.3815415992e-07
1579.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000144264106536,1.74819406876e-05,7.26725893531e-05,3.21828029144e-07
1580.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000148806810642,1.68263667792e-05,6.87117289726e-05,3.12894618819e-07
1581.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000153297056752,1.63279519541e-05,6.48679528353e-05,3.11217009455e-07
1582.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000157724611264,1.59832831108e-05,6.11464327852e-05,3.16779033384e-07
1583.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000162079598927,1.57893379794e-05,5.75515911859e-05,3.29685423003e-07
1584.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000166352572651,1.57434841257e-05,5.40871151269e-05,3.50163026434e-07
1585.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000170534579768,1.58434723341e-05,5.07559768603e-05,3.7856309295e-07
1586.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000174617223856,1.60874245431e-05,4.75604599186e-05,4.15364626246e-07
1587.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.00017859272134,1.64738165345e-05,4.45021903399e-05,4.61178799172e-07
1588.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000182453952064,1.70014555991e-05,4.15821724096e-05,5.16754418659e-07
1589.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000186194503186,1.76694534302e-05,3.88008283206e-05,5.82984424249e-07
1590.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000189808705755,1.84771945155e-05,3.61580411543e-05,6.60913397685e-07
1591.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000193291663487,1.94243003248e-05,3.36532005869e-05,7.51746054369e-07
1592.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000196639273316,2.05105896119e-05,3.12852507431e-05,8.56856680056e-07
1593.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000199848237448,2.1736035174e-05,2.90527396332e-05,9.77799467825e-07
1594.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000202916066738,2.31007174346e-05,2.69538696343e-05,1.11631970112e-06
1595.0,0.863157894737,0.784946236559,0.779069767442,0.804597701149,0.000205841075348,2.46047752398e-05,2.49865485037e-05,1.27436571843e-06
1596.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.00020862236679,2.62483542824e-05,2.31484404394e-05,1.45410158389e-06
1597.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000211259811547,2.80315535893e-05,2.14370167401e-05,1.65792037595e-06
1598.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000213754016643,2.99543705347e-05,1.9849605646e-05,1.88845799299e-06
1599.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000216106287614,3.20166448594e-05,1.83834409818e-05,2.14860736053e-06
1600.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000218318583483,3.42180022012e-05,1.70357092547e-05,2.44153291004e-06
1601.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000220393465442,3.65577976597e-05,1.58035948994e-05,2.77068518333e-06
1602.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000222334040026,3.90350599355e-05,1.46843233938e-05,3.13981540051e-06
1603.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000224143897701,4.16484366002e-05,1.36752020049e-05,3.55298981267e-06
1604.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000225827047804,4.43961410632e-05,1.27736579541e-05,4.01460364393e-06
1605.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000227387850876,4.72759018122e-05,1.19772738242e-05,4.52939441039e-06
1606.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000228830949466,5.02849145032e-05,1.12838200542e-05,5.10245438751e-06
1607.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000230161198475,5.34197974787e-05,1.06912843983e-05,5.7392419814e-06
1608.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000231383596175,5.66765512835e-05,1.01978982458e-05,6.44559174511e-06
1609.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000232503216963,6.00505227347e-05,9.80215971992e-06,7.22772276738e-06
1610.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000233525146938,6.35363740837e-05,9.50285349515e-06,8.09224514996e-06
1611.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000234454423289,6.71280577826e-05,9.2990672865e-06,9.04616428004e-06
1612.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000235295978452,7.08187973342e-05,9.19020498142e-06,1.00968825977e-05
1613.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000236054589892,7.46010746641e-05,9.17599639768e-06,1.12521985542e-05
1614.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000236734836278,7.84666244097e-05,9.25650366337e-06,1.25203024565e-05
1615.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000237341060684,8.24064354638e-05,9.43212422638e-06,1.39097688982e-05
1616.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000237877341363,8.64107600533e-05,9.70359051161e-06,1.54295454814e-05
1617.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000238347470467,9.04691305656e-05,1.00719662548e-05,1.70889375509e-05
1618.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000238754940962,9.45703842645e-05,1.05386395528e-05,1.88975886754e-05
1619.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239102941849,9.87026959596e-05,1.11053126805e-05,2.08654566355e-05
1620.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239394361625,0.000102853618612,1.17739887388e-05,2.30027847035e-05
1621.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239631799809,0.000107010131779,1.2546955207e-05,2.53200680371e-05
1622.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239817586169,0.000111158697703,1.34267644936e-05,2.78280150443e-05
1623.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239953807173,0.000115285324775,1.44162115878e-05,3.05375036246e-05
1624.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000240042339059,0.000119375638015,1.55183089392e-05,3.34595322399e-05
1625.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000240084886771,0.000123414956105,1.67362587066e-05,3.66051658257e-05
1626.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000240083027933,0.000127388374457,1.80734225407e-05,3.99854766127e-05
1627.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000240038260915,0.000131280853695,1.95332890882e-05,4.36114799946e-05
1628.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239952055979,0.00013507731287,2.11194394277e-05,4.74940656472e-05
1629.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239825908441,0.000138762726645,2.28355106734e-05,5.16439241764e-05
1630.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239661392738,0.000142322225646,2.46851580102e-05,5.60714696475e-05
1631.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239460216262,0.000145741199101,2.6672015449e-05,6.07867584263e-05
1632.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000239224271858,0.000149005398866,2.87996556187e-05,6.57994048376e-05
1633.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000238955687861,0.000152101043896,3.10715489377e-05,7.1118494226e-05
1634.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000238656874627,0.000155014924201,3.34910225331e-05,7.67524940785e-05
1635.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000238330566555,0.000157734503324,3.60612192993e-05,8.27091639391e-05
1636.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000237979858671,0.000160248018377,3.87850575096e-05,8.89954649173e-05
1637.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000237608236978,0.000162544576683,4.16651914117e-05,9.56174696513e-05
1638.0,0.873684210526,0.784946236559,0.779069767442,0.804597701149,0.000237219601823,0.00016461424813,4.47039732532e-05,0.000102580273644
1639.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000236818283731,0.000166448152334,4.79034171933e-05,0.000109887908939
1640.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000236409051224,0.000168038539822,5.12651655612e-05,0.000117543261136
1641.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000235997110334,0.000169378866456,5.47904579211e-05,0.000125547990779
1642.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000235588095627,0.000170463860441,5.84801033965e-05,0.000133902460157
1643.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000235188052751,0.000171289581294,6.23344566925e-05,0.000142605666573
1644.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000234803412615,0.000171853470308,6.63533982324e-05,0.000151655183098
1645.0,0.884210526316,0.784946236559,0.779069767442,0.804597701149,0.000234440957512,0.000172154392067,7.05363187971e-05,0.000161047107835
1646.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.00023410777959,0.000172192666746,7.4882109018e-05,0.00017077602264
1647.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233811232245,0.000171970092984,7.93891540311e-05,0.000180834962222
1648.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233558875113,0.000171489961249,8.40553335443e-05,0.000191215394434
1649.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233358413457,0.000170757057724,8.88780275149e-05,0.000201907212519
1650.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233217632841,0.000169777658851,9.38541275639e-05,0.000212898739926
1651.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233144330058,0.000168559516753,9.89800541817e-05,0.000224176748235
1652.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233146241346,0.000167111835888,0.000104251779703,0.000235726488559
1653.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233230968977,0.00016544524135,0.000109664856941,0.000247531736675
1654.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.0002334059073,0.000163571739325,0.00011521445329,0.000259574851965
1655.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000233678169381,0.000161504670299,0.000120895390016,0.000271836850085
1656.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000234054515298,0.000159258655648,0.000126702186348,0.000284297489116
1657.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000234541283181,0.000156849538317,0.000132629107933,0.00029693536877
1658.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000235144323998,0.000154294318314,0.000138670219078,0.000309728042032
1659.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000235868941039,0.000151611083795,0.000144819438166,0.000322652138475
1660.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000236719834957,0.000148818938485,0.000151070595526,0.000335683498275
1661.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.00023770105515,0.000145937926228,0.000157417492973,0.000348797315802
1662.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000238815958126,0.000142988953396,0.000163853964188,0.000361968291487
1663.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000240067173421,0.000139993709895,0.00017037393502,0.000375170790555
1664.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000241456577475,0.000136974589434,0.000176971482798,0.000388379007009
1665.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000242985275775,0.000133954609687,0.000183640893679,0.000401567131209
1666.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.00024465359342,0.00013095733291,0.00019037671706,0.00041470951923
1667.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000246461074154,0.000128006787492,0.000197173816089,0.000427780862143
1668.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000248406487756,0.000125127390853,0.000204027413315,0.000440756353282
1669.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000250487845595,0.000122343873995,0.000210933130575,0.00045361185155
1670.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000252702423994,0.000119681207936,0.000217887022246,0.000466324038812
1671.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000255046794976,0.000117164532154,0.000224885601073,0.000478870569423
1672.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000257516863861,0.000114819085061,0.000231925855871,0.00049123021003
1673.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000260107913072,0.000112670136467,0.000239005260488,0.000503382967839
1674.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000262814651485,0.000110742921851,0.000246121773548,0.000515310205649
1675.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000265631268554,0.000109062578224,0.000253273828602,0.000526994742115
1676.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000268551492437,0.000107654081236,0.000260460314484,0.000538420935822
1677.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000271568651294,0.000106542183165,0.000267680545782,0.000549574751975
1678.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000274675736943,0.000105751351306,0.000274934223528,0.000560443810703
1679.0,0.884210526316,0.795698924731,0.779069767442,0.804597701149,0.000277865470045,0.000105305706285,0.000282221386341,0.000571017416196
1680.0,0.884210526316,0.795698924731,0.779069767442,0.827586206897,0.000281130366018,0.000105228959741,0.000289542352444,0.00058128656615
1681.0,0.884210526316,0.795698924731,0.790697674419,0.827586206897,0.000284462800908,0.00010554435084,0.000296897653128,0.00059124394124
1682.0,0.884210526316,0.795698924731,0.790697674419,0.827586206897,0.0002878550765,0.000106274581033,0.000304287958404,0.000600883874634
1683.0,0.884210526316,0.795698924731,0.790697674419,0.827586206897,0.000291299483985,0.00010744174653,0.00031171399572,0.000610202301792
1684.0,0.884210526316,0.795698924731,0.790697674419,0.827586206897,0.000294788365597,0.000109067267946,0.000319176462798,0.000619196691111
1685.0,0.884210526316,0.795698924731,0.790697674419,0.827586206897,0.000298314173682,0.00011117181664,0.000326675935741,0.000627865956241
1686.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.00030186952675,0.000113775237317,0.000334212773708,0.00063621035114
1687.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.00030544726214,0.000116896466542,0.000341787021542,0.000644231349229
1688.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000309040485034,0.000120553446898,0.000349398311822,0.000651931508235
1689.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000312642613602,0.000124763036621,0.000357045767871,0.000659314322529
1690.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000316247420189,0.000129540914668,0.000364727909293,0.000666384064986
1691.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000319849068504,0.000134901481284,0.000372442561625,0.000673145620559
1692.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000323442146848,0.000140857754281,0.000380186771664,0.000679604313904
1693.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000327021697514,0.000147421261375,0.000387956730034,0.000685765733533
1694.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000330583242514,0.000154601929078,0.000395747702442,0.000691635555024
1695.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000334122805857,0.00016240796878,0.000403553971024,0.000697219365891
1696.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000337636932644,0.000170845760811,0.00041136878707,0.000702522494706
1697.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000341122705268,0.000179919737424,0.000419184336245,0.000707549847054
1698.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000344577757015,0.00018963226576,0.000426991717331,0.000712305750819
1699.0,0.894736842105,0.795698924731,0.790697674419,0.827586206897,0.000348000283384,0.000199983532012,0.000434780935273,0.000716793813219
1700.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000351389051423,0.000210971428099,0.000442540909177,0.000721016791826
1701.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000354743407356,0.000222591442297,0.000450259495673,0.000724976481679
1702.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000358063282763,0.000234836555347,0.000457923527849,0.000728673620349
1703.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000361349199509,0.000247697143639,0.000465518869742,0.000732107812597
1704.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000364602273599,0.000261160891125,0.00047303048615,0.000735277475977
1705.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000367824218038,0.000275212711652,0.000480442527288,0.000738179808479
1706.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000371017344768,0.000289834683411,0.00048773842761,0.000740810778945
1707.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000374184565619,0.000305005997172,0.000494901017886,0.000743165140716
1708.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000377329392201,0.000320702919957,0.000501912649416,0.000745236468599
1709.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.00038045593455,0.000336898775708,0.000508755329099,0.000747017218897
1710.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000383568898291,0.000353563944435,0.000515410863862,0.000748498811937
1711.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000386673580009,0.000370665881184,0.000521861012815,0.000749671736149
1712.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000389775860441,0.000388169156043,0.000528087645387,0.000750525672448
1713.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000392882195073,0.000406035516215,0.000534072903549,0.000751049637361
1714.0,0.894736842105,0.795698924731,0.790697674419,0.83908045977,0.000395999601647,0.000424223970984,0.000539799366171,0.000751232143022
1715.0,0.905263157895,0.795698924731,0.790697674419,0.83908045977,0.000399135644057,0.000442690900211,0.000545250213512,0.000751061371924
1716.0,0.905263157895,0.795698924731,0.790697674419,0.83908045977,0.000402298412096,0.00046139018672,0.000550409389786,0.000750525364043
1717.0,0.905263157895,0.795698924731,0.790697674419,0.83908045977,0.000405496496475,0.000480273372716,0.000555261761782,0.000749612213778
1718.0,0.905263157895,0.795698924731,0.790697674419,0.83908045977,0.000408738958553,0.00049928984008,0.000559793271525,0.000748310273955
1719.0,0.905263157895,0.795698924731,0.790697674419,0.83908045977,0.000412035294227,0.000518387014127,0.000563991081021,0.000746608364015
1720.0,0.905263157895,0.795698924731,0.802325581395,0.83908045977,0.000415395391453,0.00053751059011,0.000567843707239,0.000744495979431
1721.0,0.905263157895,0.795698924731,0.802325581395,0.83908045977,0.000418829480911,0.000556604781472,0.000571341145563,0.000741963499342
1722.0,0.905263157895,0.795698924731,0.802325581395,0.83908045977,0.000422348079402,0.000575612588554,0.000574474980109,0.000739002389387
1723.0,0.905263157895,0.795698924731,0.813953488372,0.83908045977,0.000425961925611,0.000594476086189,0.000577238479443,0.000735605396765
1724.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.000429681907999,0.00061313672832,0.000579626676416,0.000731766734653
1725.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.00043351898464,0.000631535667532,0.000581636431045,0.000727482253195
1726.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.00043748409499,0.000649614087127,0.000583266475548,0.000722749594509
1727.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.000441588063653,0.000667313543165,0.000584517440874,0.000717568329298
1728.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.000445841496381,0.000684576313662,0.000585391864314,0.000711940072967
1729.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.00045025466868,0.000701345751998,0.000585894177977,0.000705868579351
1730.0,0.905263157895,0.795698924731,0.813953488372,0.850574712644,0.000454837407527,0.000717566641414,0.000586030678177,0.000699359810524
1731.0,0.905263157895,0.795698924731,0.813953488372,0.862068965517,0.000459598966899,0.000733185547398,0.000585809475993,0.000692421981454
1732.0,0.905263157895,0.795698924731,0.813953488372,0.862068965517,0.000464547897923,0.000748151164662,0.000585240429499,0.000685065578614
1733.0,0.905263157895,0.795698924731,0.813953488372,0.862068965517,0.00046969191465,0.000762414655408,0.000584335058371,0.000677303352044
1734.0,0.905263157895,0.806451612903,0.813953488372,0.862068965517,0.000475037756572,0.00077592997556,0.000583106441793,0.00066915028069
1735.0,0.905263157895,0.806451612903,0.813953488372,0.873563218391,0.000480591049178,0.000788654185716,0.000581569100782,0.00066062351125
1736.0,0.905263157895,0.806451612903,0.813953488372,0.873563218391,0.00048635616395,0.00080054774364,0.000579738866215,0.000651742271095
1737.0,0.905263157895,0.806451612903,0.813953488372,0.873563218391,0.000492336079323,0.000811574775254,0.000577632734016,0.000642527756217
1738.0,0.915789473684,0.817204301075,0.813953488372,0.873563218391,0.000498532244262,0.000821703321277,0.000575268709102,0.000633002995479
1739.0,0.915789473684,0.817204301075,0.813953488372,0.873563218391,0.000504944446159,0.000830905556829,0.000572665639796,0.000623192692773
1740.0,0.915789473684,0.817204301075,0.813953488372,0.873563218391,0.000511570684846,0.000839157981594,0.000569843044524,0.000613123049005
1741.0,0.915789473684,0.817204301075,0.813953488372,0.873563218391,0.000518407054557,0.000846441578417,0.000566820932684,0.000602821566079
1742.0,0.915789473684,0.817204301075,0.813953488372,0.873563218391,0.00052544763568,0.000852741938488,0.000563619621623,0.000592316835309
1743.0,0.915789473684,0.817204301075,0.825581395349,0.873563218391,0.000532684398159,0.000858049351626,0.000560259551696,0.000581638312891
1744.0,0.915789473684,0.817204301075,0.825581395349,0.873563218391,0.000540107118332,0.000862358860545,0.000556761101366,0.000570816085223
1745.0,0.915789473684,0.817204301075,0.825581395349,0.873563218391,0.000547703310985,0.000865670278311,0.000553144404309,0.000559880627002
1746.0,0.915789473684,0.817204301075,0.825581395349,0.873563218391,0.000555458178245,0.000867988168651,0.000549429170424,0.000548862555107
1747.0,0.915789473684,0.827956989247,0.825581395349,0.873563218391,0.000563354576891,0.000869321789123,0.000545634512606,0.000537792381309
1748.0,0.915789473684,0.827956989247,0.825581395349,0.873563218391,0.000571373005446,0.00086968499757,0.000541778781031,0.000526700266874
1749.0,0.915789473684,0.827956989247,0.825581395349,0.873563218391,0.000579491612293,0.000869096122695,0.00053787940663,0.000515615782041
1750.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000587686225837,0.000867577799953,0.000533952755287,0.000504567673314
1751.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000595930407514,0.00086515677436,0.000530013994165,0.000493583641347
1752.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000604195528214,0.000861863672145,0.000526076971431,0.000482690132065
1753.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000612450868423,0.000857732743547,0.000522154110473,0.000471912143443
1754.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000620663742108,0.000852801579321,0.000518256319537,0.000461273050147
1755.0,0.915789473684,0.838709677419,0.825581395349,0.873563218391,0.000628799644098,0.000847110803823,0.00051439291755,0.000450794447999
1756.0,0.915789473684,0.849462365591,0.825581395349,0.873563218391,0.000636822420397,0.000840703747773,0.000510571576692,0.000440496019902
1757.0,0.915789473684,0.849462365591,0.825581395349,0.873563218391,0.000644694460595,0.00083362610399,0.000506798282116,0.000430395424623
1758.0,0.915789473684,0.849462365591,0.825581395349,0.873563218391,0.000652376911227,0.000825925569561,0.000503077309005,0.000420508209466
1759.0,0.915789473684,0.849462365591,0.825581395349,0.873563218391,0.000659829908639,0.00081765147803,0.000499411217011,0.000410847747564
1760.0,0.915789473684,0.849462365591,0.825581395349,0.873563218391,0.000667012829664,0.00080885442523,0.000495800861886,0.000401425200204
